OrderID,OrderDate,Region,Category,Sub-Category,Product,Quantity,UnitPrice,Sales,Profit,Discount,CustomerID,YearMonth,ProfitMargin
ORD-100345,2020-08-04,South,Technology,Accessories,Phones Model 10 (Tec),5,415.39,2076.95,552.81,0.0,CUST-1015,2020-08-01,0.26616432749945834
ORD-100346,2020-11-24,West,Technology,Copiers,Accessories Model 9 (Tec),4,427.81,1711.24,62.81,0.05,CUST-1267,2020-11-01,0.036704378111778596
ORD-100347,2018-11-02,East,Office Supplies,Binders,Paper Model 10 (Off),5,40.3,201.5,57.51,0.1,CUST-1248,2018-11-01,0.28540942928039703
ORD-100348,2019-12-04,South,Office Supplies,Binders,Storage Model 1 (Off),4,5.0,20.0,5.48,0.0,CUST-1372,2019-12-01,0.274
ORD-100349,2019-03-14,East,Furniture,Chairs,Bookcases Model 3 (Fur),6,29.05,174.3,7.52,0.0,CUST-1171,2019-03-01,0.04314400458978772
ORD-100350,2020-12-10,West,Office Supplies,Binders,Tables Model 5 (Fur),1,19.57,19.57,5.96,0.0,CUST-1178,2020-12-01,0.3045477772100153
ORD-100351,2019-08-11,East,Technology,Phones,Accessories Model 8 (Tec),2,322.44,644.88,125.17,0.0,CUST-1270,2019-08-01,0.1940981267832775
ORD-100352,2020-10-25,East,Technology,Copiers,Art Model 1 (Off),4,717.73,2870.92,418.04,0.0,CUST-1178,2020-10-01,0.14561185961294637
ORD-100353,2018-05-07,Central,Furniture,Bookcases,Bookcases Model 8 (Fur),5,336.25,1681.25,237.11,0.0,CUST-1207,2018-05-01,0.14103197026022304
ORD-100354,2020-11-28,East,Office Supplies,Art,Art Model 3 (Off),2,6.58,13.16,3.0,0.0,CUST-1170,2020-11-01,0.22796352583586627
ORD-100355,2018-07-15,East,Office Supplies,Paper,Phones Model 3 (Tec),3,13.48,40.44,-2.63,0.0,CUST-1159,2018-07-01,-0.06503461918892187
ORD-100356,2020-11-19,East,Technology,Machines,Binders Model 6 (Off),3,422.08,1266.24,292.17,0.0,CUST-1093,2020-11-01,0.2307382486732373
ORD-100357,2018-10-18,East,Technology,Phones,Tables Model 5 (Fur),4,623.09,2492.36,282.77,0.0,CUST-1202,2018-10-01,0.11345471761703765
ORD-100358,2018-04-29,Central,Office Supplies,Storage,Accessories Model 3 (Tec),7,53.26,372.82,52.85,0.05,CUST-1288,2018-04-01,0.14175741644761547
ORD-100359,2019-04-21,South,Office Supplies,Storage,Accessories Model 2 (Tec),2,33.75,67.5,4.02,0.0,CUST-1342,2019-04-01,0.05955555555555555
ORD-100360,2020-03-08,Central,Technology,Accessories,Chairs Model 6 (Fur),3,501.71,1505.13,516.35,0.0,CUST-1064,2020-03-01,0.34306006790111154
ORD-100361,2018-12-10,Central,Technology,Copiers,Copiers Model 4 (Tec),5,178.68,893.4,211.99,0.0,CUST-1087,2018-12-01,0.23728453100514887
ORD-100362,2019-10-26,West,Office Supplies,Art,Accessories Model 1 (Tec),5,56.42,282.1,97.1,0.0,CUST-1342,2019-10-01,0.3442041829138603
ORD-100363,2019-07-15,East,Technology,Accessories,Art Model 7 (Off),3,567.24,1701.72,276.84,0.0,CUST-1074,2019-07-01,0.1626824624497567
ORD-100364,2019-02-26,East,Technology,Machines,Bookcases Model 3 (Fur),2,570.52,1141.04,447.35,0.0,CUST-1189,2019-02-01,0.39205461684077686
ORD-100365,2019-09-24,West,Technology,Phones,Phones Model 5 (Tec),3,635.37,1906.11,435.45,0.0,CUST-1328,2019-09-01,0.2284495648204983
ORD-100366,2018-10-06,East,Technology,Copiers,Binders Model 7 (Off),2,504.51,1009.02,-3.51,0.0,CUST-1351,2018-10-01,-0.0034786228221442587
ORD-100367,2020-02-16,Central,Office Supplies,Storage,Furnishings Model 9 (Fur),4,70.79,283.16,-7.38,0.1,CUST-1108,2020-02-01,-0.026063003249046472
ORD-100368,2018-01-02,East,Office Supplies,Art,Paper Model 1 (Off),4,71.48,285.92,112.07,0.15,CUST-1329,2018-01-01,0.39196278679350866
ORD-100369,2020-10-10,Central,Furniture,Bookcases,Bookcases Model 8 (Fur),2,191.08,382.16,-16.64,0.1,CUST-1072,2020-10-01,-0.04354197194892192
ORD-100370,2019-08-13,West,Office Supplies,Binders,Art Model 8 (Off),5,57.32,286.6,94.63,0.15,CUST-1235,2019-08-01,0.33018143754361473
ORD-100371,2020-02-27,South,Furniture,Bookcases,Bookcases Model 2 (Fur),5,152.96,764.8,-1.52,0.0,CUST-1381,2020-02-01,-0.00198744769874477
ORD-100372,2020-03-23,South,Furniture,Furnishings,Paper Model 8 (Off),4,435.66,1742.64,-95.21,0.0,CUST-1178,2020-03-01,-0.05463549556993985
ORD-100373,2020-01-05,South,Furniture,Furnishings,Machines Model 10 (Tec),6,266.55,1599.3,255.53,0.0,CUST-1336,2020-01-01,0.15977615206652912
ORD-100374,2019-02-03,East,Office Supplies,Storage,Tables Model 6 (Fur),2,43.54,87.08,8.29,0.0,CUST-1314,2019-02-01,0.0951998162609095
ORD-100375,2018-03-18,West,Office Supplies,Art,Art Model 2 (Off),5,37.27,186.35,56.46,0.0,CUST-1282,2018-03-01,0.30297826670244166
ORD-100376,2019-12-29,East,Office Supplies,Art,Storage Model 2 (Off),5,30.81,154.05,-6.3,0.05,CUST-1047,2019-12-01,-0.040895813047711775
ORD-100377,2018-12-28,East,Office Supplies,Art,Phones Model 7 (Tec),7,57.62,403.34,-17.47,0.15,CUST-1270,2018-12-01,-0.043313333663906384
ORD-100378,2018-12-10,Central,Office Supplies,Storage,Bookcases Model 8 (Fur),5,44.72,223.6,-6.96,0.0,CUST-1191,2018-12-01,-0.03112701252236136
ORD-100379,2020-07-17,South,Technology,Accessories,Chairs Model 4 (Fur),2,599.12,1198.24,419.76,0.0,CUST-1244,2020-07-01,0.3503137935638937
ORD-100380,2020-02-28,South,Office Supplies,Paper,Chairs Model 6 (Fur),3,70.49,211.47,71.78,0.05,CUST-1068,2020-02-01,0.33943348938383694
ORD-100381,2018-11-25,East,Office Supplies,Art,Accessories Model 1 (Tec),3,51.97,155.91,50.19,0.0,CUST-1365,2018-11-01,0.32191649028285546
ORD-100382,2018-12-05,East,Office Supplies,Storage,Copiers Model 5 (Tec),4,61.65,246.6,91.3,0.05,CUST-1187,2018-12-01,0.370235198702352
ORD-100383,2019-03-24,East,Office Supplies,Art,Furnishings Model 4 (Fur),2,71.32,142.64,21.79,0.0,CUST-1294,2019-03-01,0.15276219854178352
ORD-100384,2019-03-17,South,Office Supplies,Paper,Machines Model 9 (Tec),2,26.3,52.6,11.9,0.0,CUST-1262,2019-03-01,0.2262357414448669
ORD-100385,2018-11-20,South,Office Supplies,Binders,Copiers Model 5 (Tec),4,29.62,118.48,41.27,0.0,CUST-1197,2018-11-01,0.3483288318703579
ORD-100386,2018-05-20,East,Technology,Machines,Tables Model 7 (Fur),3,45.79,137.37,31.2,0.0,CUST-1021,2018-05-01,0.22712382616291765
ORD-100387,2019-04-06,Central,Office Supplies,Binders,Tables Model 9 (Fur),6,62.72,376.32,108.72,0.05,CUST-1374,2019-04-01,0.2889030612244898
ORD-100388,2020-10-26,South,Furniture,Furnishings,Binders Model 8 (Off),4,219.56,878.24,128.61,0.0,CUST-1335,2020-10-01,0.1464406084897067
ORD-100389,2020-01-12,West,Furniture,Furnishings,Machines Model 4 (Tec),1,263.07,263.07,110.16,0.15,CUST-1205,2020-01-01,0.41874786178583645
ORD-100390,2020-09-15,Central,Technology,Copiers,Binders Model 6 (Off),3,531.0,1593.0,415.9,0.0,CUST-1057,2020-09-01,0.26107972379158817
ORD-100391,2019-11-05,West,Furniture,Chairs,Bookcases Model 6 (Fur),1,229.88,229.88,-8.75,0.1,CUST-1316,2019-11-01,-0.03806333739342266
ORD-100392,2018-11-26,West,Technology,Accessories,Binders Model 7 (Off),6,163.19,979.14,328.31,0.05,CUST-1286,2018-11-01,0.33530445084461874
ORD-100393,2019-08-23,West,Office Supplies,Storage,Storage Model 5 (Off),4,5.0,20.0,8.11,0.0,CUST-1073,2019-08-01,0.40549999999999997
ORD-100394,2018-01-01,Central,Office Supplies,Storage,Phones Model 2 (Tec),6,49.49,296.94,-32.74,0.0,CUST-1012,2018-01-01,-0.1102579645719674
ORD-100395,2018-11-11,East,Technology,Copiers,Accessories Model 10 (Tec),3,5.0,15.0,0.61,0.0,CUST-1365,2018-11-01,0.04066666666666666
ORD-100396,2019-04-16,South,Furniture,Bookcases,Paper Model 8 (Off),1,338.7,338.7,-2.49,0.1,CUST-1116,2019-04-01,-0.007351638618246236
ORD-100397,2019-09-28,Central,Technology,Accessories,Furnishings Model 10 (Fur),3,390.91,1172.73,102.31,0.0,CUST-1013,2019-09-01,0.08724088238554484
ORD-100398,2019-12-18,South,Office Supplies,Storage,Bookcases Model 4 (Fur),4,66.73,266.92,49.1,0.05,CUST-1025,2019-12-01,0.18395024726509815
ORD-100399,2019-05-25,South,Technology,Accessories,Phones Model 6 (Tec),5,66.03,330.15,82.3,0.0,CUST-1054,2019-05-01,0.2492806300166591
ORD-100400,2019-04-30,South,Office Supplies,Art,Accessories Model 2 (Tec),4,54.56,218.24,-21.54,0.0,CUST-1143,2019-04-01,-0.09869868035190615
ORD-100401,2018-08-23,West,Technology,Phones,Storage Model 3 (Off),4,269.12,1076.48,93.58,0.0,CUST-1062,2018-08-01,0.0869314803804994
ORD-100402,2019-06-03,South,Furniture,Furnishings,Tables Model 6 (Fur),6,94.61,567.66,58.14,0.0,CUST-1065,2019-06-01,0.10242046295317621
ORD-100403,2020-09-13,West,Furniture,Tables,Machines Model 9 (Tec),3,536.17,1608.51,179.02,0.0,CUST-1338,2020-09-01,0.11129554681040219
ORD-100404,2020-05-21,East,Technology,Phones,Storage Model 10 (Off),3,475.83,1427.49,432.56,0.0,CUST-1047,2020-05-01,0.3030213871901029
ORD-100405,2018-07-05,South,Technology,Machines,Tables Model 7 (Fur),2,168.63,337.26,91.86,0.05,CUST-1180,2018-07-01,0.2723714641522861
ORD-100406,2018-04-03,East,Technology,Copiers,Bookcases Model 3 (Fur),2,526.03,1052.06,-8.07,0.0,CUST-1034,2018-04-01,-0.007670665171187955
ORD-100407,2019-07-19,Central,Technology,Copiers,Chairs Model 4 (Fur),2,662.86,1325.72,256.09,0.05,CUST-1222,2019-07-01,0.1931705035754156
ORD-100408,2019-11-25,Central,Technology,Machines,Storage Model 3 (Off),3,415.4,1246.2,239.78,0.0,CUST-1306,2019-11-01,0.19240892312630395
ORD-100409,2019-01-03,West,Technology,Phones,Chairs Model 2 (Fur),4,295.62,1182.48,272.78,0.0,CUST-1013,2019-01-01,0.2306846627427102
ORD-100410,2020-06-15,South,Office Supplies,Binders,Paper Model 5 (Off),2,33.86,67.72,23.65,0.05,CUST-1293,2020-06-01,0.3492321323095097
ORD-100411,2020-04-02,West,Furniture,Furnishings,Paper Model 6 (Off),2,496.51,993.02,162.14,0.0,CUST-1199,2020-04-01,0.16327969225191838
ORD-100412,2020-01-07,East,Technology,Accessories,Paper Model 5 (Off),6,335.6,2013.6,260.21,0.0,CUST-1233,2020-01-01,0.12922626142232815
ORD-100413,2018-09-03,East,Technology,Copiers,Tables Model 3 (Fur),2,635.51,1271.02,201.76,0.0,CUST-1225,2018-09-01,0.15873865084735095
ORD-100414,2018-08-07,West,Technology,Copiers,Art Model 4 (Off),5,437.2,2186.0,625.33,0.0,CUST-1088,2018-08-01,0.28606129917657824
ORD-100415,2018-01-27,West,Furniture,Tables,Paper Model 2 (Off),4,381.04,1524.16,177.34,0.0,CUST-1012,2018-01-01,0.11635261389880328
ORD-100416,2018-09-26,West,Technology,Copiers,Paper Model 10 (Off),5,484.74,2423.7,-198.75,0.0,CUST-1150,2018-09-01,-0.08200272310929571
ORD-100417,2019-06-05,West,Technology,Machines,Machines Model 3 (Tec),5,335.62,1678.1,135.64,0.05,CUST-1354,2019-06-01,0.0808295095643883
ORD-100418,2020-07-19,South,Technology,Machines,Binders Model 10 (Off),4,273.42,1093.68,157.15,0.15,CUST-1150,2020-07-01,0.14368919610855094
ORD-100419,2018-03-21,South,Office Supplies,Binders,Copiers Model 1 (Tec),4,5.0,20.0,-0.46,0.0,CUST-1324,2018-03-01,-0.023
ORD-100420,2019-03-30,South,Office Supplies,Binders,Tables Model 8 (Fur),6,37.16,222.96,56.46,0.05,CUST-1199,2019-03-01,0.2532292787944026
ORD-100421,2019-11-21,East,Office Supplies,Storage,Machines Model 4 (Tec),3,21.47,64.41,7.95,0.1,CUST-1335,2019-11-01,0.12342803912435958
ORD-100422,2018-08-01,West,Office Supplies,Paper,Paper Model 7 (Off),6,68.65,411.9,42.59,0.0,CUST-1206,2018-08-01,0.10339888322408353
ORD-100423,2020-02-02,East,Furniture,Furnishings,Machines Model 6 (Tec),4,519.45,2077.8,-172.74,0.0,CUST-1058,2020-02-01,-0.08313600924054287
ORD-100424,2019-06-26,East,Technology,Copiers,Paper Model 7 (Off),3,279.67,839.01,163.95,0.0,CUST-1215,2019-06-01,0.19540887474523544
ORD-100425,2018-09-25,West,Technology,Accessories,Machines Model 10 (Tec),5,391.53,1957.65,507.96,0.15,CUST-1123,2018-09-01,0.2594743697800935
ORD-100426,2019-12-20,West,Furniture,Tables,Paper Model 5 (Off),5,411.95,2059.75,250.34,0.0,CUST-1332,2019-12-01,0.12153902172593761
ORD-100427,2018-01-07,East,Office Supplies,Paper,Chairs Model 8 (Fur),5,52.0,260.0,49.55,0.0,CUST-1041,2018-01-01,0.19057692307692306
ORD-100428,2020-04-02,West,Technology,Copiers,Copiers Model 9 (Tec),4,265.77,1063.08,327.28,0.0,CUST-1057,2020-04-01,0.3078601798547616
ORD-100429,2020-04-23,Central,Furniture,Tables,Accessories Model 2 (Tec),2,348.04,696.08,116.59,0.0,CUST-1377,2020-04-01,0.16749511550396506
ORD-100430,2018-04-27,South,Furniture,Tables,Bookcases Model 6 (Fur),4,289.53,1158.12,274.17,0.0,CUST-1197,2018-04-01,0.2367371256864574
ORD-100431,2019-04-11,South,Office Supplies,Storage,Binders Model 7 (Off),2,42.95,85.9,25.26,0.0,CUST-1108,2019-04-01,0.2940628637951106
ORD-100432,2018-07-12,Central,Office Supplies,Art,Accessories Model 5 (Tec),3,5.0,15.0,4.48,0.0,CUST-1117,2018-07-01,0.2986666666666667
ORD-100433,2020-11-14,West,Furniture,Chairs,Accessories Model 9 (Tec),1,434.58,434.58,34.46,0.05,CUST-1372,2020-11-01,0.07929495144737449
ORD-100434,2019-07-22,South,Office Supplies,Storage,Paper Model 1 (Off),2,5.0,10.0,1.42,0.0,CUST-1210,2019-07-01,0.142
ORD-100435,2018-02-24,South,Technology,Phones,Tables Model 10 (Fur),3,340.35,1021.05,330.32,0.05,CUST-1213,2018-02-01,0.3235101121394643
ORD-100436,2018-09-30,Central,Office Supplies,Paper,Machines Model 6 (Tec),3,31.32,93.96,16.48,0.0,CUST-1367,2018-09-01,0.1753937845891869
ORD-100437,2020-07-17,South,Office Supplies,Storage,Binders Model 2 (Off),4,31.58,126.32,11.95,0.0,CUST-1392,2020-07-01,0.09460101329955668
ORD-100438,2019-05-15,South,Office Supplies,Binders,Machines Model 2 (Tec),6,75.61,453.66,119.6,0.0,CUST-1380,2019-05-01,0.2636335581713177
ORD-100439,2020-05-27,West,Furniture,Furnishings,Machines Model 9 (Tec),4,5.0,20.0,0.96,0.0,CUST-1073,2020-05-01,0.048
ORD-100440,2020-01-01,East,Technology,Machines,Chairs Model 7 (Fur),4,206.68,826.72,110.98,0.05,CUST-1381,2020-01-01,0.1342413392684343
ORD-100441,2020-12-17,South,Technology,Copiers,Machines Model 8 (Tec),5,437.14,2185.7,387.02,0.0,CUST-1321,2020-12-01,0.17706913117079198
ORD-100442,2019-10-15,East,Furniture,Tables,Paper Model 8 (Off),4,134.83,539.32,-19.89,0.15,CUST-1258,2019-10-01,-0.03687977453089075
ORD-100443,2020-11-06,Central,Technology,Phones,Furnishings Model 10 (Fur),3,80.43,241.29,-9.39,0.0,CUST-1231,2020-11-01,-0.03891582742757678
ORD-100444,2020-09-03,South,Furniture,Bookcases,Storage Model 5 (Off),3,225.25,675.75,168.88,0.1,CUST-1395,2020-09-01,0.2499149093599704
ORD-100445,2019-11-02,South,Office Supplies,Art,Storage Model 3 (Off),5,50.55,252.75,114.63,0.0,CUST-1004,2019-11-01,0.45353115727002963
ORD-100446,2020-02-27,East,Technology,Accessories,Machines Model 1 (Tec),4,38.28,153.12,20.66,0.0,CUST-1019,2020-02-01,0.13492685475444097
ORD-100447,2019-07-07,West,Technology,Accessories,Machines Model 10 (Tec),5,529.89,2649.45,631.04,0.0,CUST-1251,2019-07-01,0.2381777350016041
ORD-100448,2020-06-28,South,Furniture,Furnishings,Furnishings Model 7 (Fur),4,5.0,20.0,2.38,0.0,CUST-1299,2020-06-01,0.119
ORD-100449,2019-08-23,East,Office Supplies,Paper,Chairs Model 6 (Fur),4,47.38,189.52,19.62,0.05,CUST-1279,2019-08-01,0.10352469396369776
ORD-100450,2020-09-09,Central,Technology,Accessories,Accessories Model 8 (Tec),4,633.77,2535.08,351.77,0.0,CUST-1047,2020-09-01,0.1387609069536267
ORD-100451,2020-03-25,East,Furniture,Bookcases,Copiers Model 4 (Tec),5,412.01,2060.05,480.27,0.15,CUST-1045,2020-03-01,0.23313511807965823
ORD-100452,2019-06-04,Central,Furniture,Furnishings,Machines Model 5 (Tec),5,328.72,1643.6,492.18,0.0,CUST-1125,2019-06-01,0.29945242151375034
ORD-100453,2018-10-11,East,Office Supplies,Art,Machines Model 4 (Tec),5,21.32,106.6,24.15,0.0,CUST-1388,2018-10-01,0.22654784240150094
ORD-100454,2018-09-28,Central,Technology,Phones,Paper Model 5 (Off),4,335.6,1342.4,256.24,0.1,CUST-1350,2018-09-01,0.19088200238379022
ORD-100455,2019-11-30,West,Office Supplies,Art,Accessories Model 5 (Tec),5,35.5,177.5,53.23,0.0,CUST-1020,2019-11-01,0.29988732394366197
ORD-100456,2020-04-18,East,Furniture,Chairs,Copiers Model 3 (Tec),6,416.25,2497.5,540.89,0.1,CUST-1364,2020-04-01,0.21657257257257256
ORD-100457,2019-07-25,Central,Furniture,Chairs,Machines Model 1 (Tec),2,264.36,528.72,25.8,0.0,CUST-1072,2019-07-01,0.048797094870630955
ORD-100458,2019-11-18,South,Furniture,Tables,Paper Model 8 (Off),5,298.05,1490.25,297.71,0.0,CUST-1321,2019-11-01,0.19977185036067774
ORD-100459,2018-10-28,South,Office Supplies,Paper,Tables Model 7 (Fur),3,48.08,144.24,59.51,0.05,CUST-1081,2018-10-01,0.41257626178591233
ORD-100460,2018-03-26,Central,Office Supplies,Art,Tables Model 2 (Fur),4,10.14,40.56,10.66,0.0,CUST-1300,2018-03-01,0.26282051282051283
ORD-100461,2018-11-09,East,Office Supplies,Paper,Tables Model 4 (Fur),5,25.27,126.35,19.1,0.0,CUST-1334,2018-11-01,0.1511673921646221
ORD-100462,2018-10-25,South,Technology,Machines,Phones Model 3 (Tec),2,66.94,133.88,20.2,0.0,CUST-1175,2018-10-01,0.15088138631610398
ORD-100463,2018-12-17,East,Office Supplies,Paper,Machines Model 1 (Tec),4,20.64,82.56,17.47,0.0,CUST-1216,2018-12-01,0.21160368217054262
ORD-100464,2019-08-15,East,Technology,Copiers,Copiers Model 5 (Tec),6,274.15,1644.9,214.79,0.0,CUST-1065,2019-08-01,0.13057936652684052
ORD-100465,2018-06-01,Central,Office Supplies,Art,Phones Model 4 (Tec),2,64.32,128.64,26.17,0.05,CUST-1048,2018-06-01,0.20343594527363187
ORD-100466,2018-09-11,Central,Furniture,Furnishings,Phones Model 8 (Tec),6,269.06,1614.36,210.57,0.0,CUST-1390,2018-09-01,0.13043559057459303
ORD-100467,2020-01-30,Central,Furniture,Furnishings,Binders Model 9 (Off),2,345.58,691.16,-28.05,0.1,CUST-1061,2020-01-01,-0.04058394583019851
ORD-100468,2020-02-13,Central,Office Supplies,Paper,Art Model 4 (Off),3,76.25,228.75,1.39,0.05,CUST-1207,2020-02-01,0.006076502732240437
ORD-100469,2018-03-12,South,Office Supplies,Storage,Art Model 5 (Off),2,60.47,120.94,29.47,0.0,CUST-1312,2018-03-01,0.24367454936332064
ORD-100470,2019-03-23,Central,Furniture,Furnishings,Art Model 9 (Off),5,174.01,870.05,15.73,0.0,CUST-1130,2019-03-01,0.018079420722946958
ORD-100471,2019-08-18,East,Furniture,Bookcases,Tables Model 10 (Fur),6,310.65,1863.9,19.62,0.05,CUST-1351,2019-08-01,0.010526315789473684
ORD-100472,2019-04-01,West,Technology,Accessories,Copiers Model 9 (Tec),4,277.28,1109.12,221.41,0.0,CUST-1396,2019-04-01,0.19962673110213505
ORD-100473,2018-08-15,West,Furniture,Bookcases,Tables Model 4 (Fur),7,140.01,980.07,38.83,0.0,CUST-1263,2018-08-01,0.039619619006805634
ORD-100474,2019-04-06,East,Office Supplies,Storage,Machines Model 3 (Tec),4,48.23,192.92,46.5,0.0,CUST-1082,2019-04-01,0.2410325523533071
ORD-100475,2020-09-17,West,Technology,Accessories,Tables Model 9 (Fur),5,128.79,643.95,142.61,0.0,CUST-1176,2020-09-01,0.221461293578694
ORD-100476,2019-10-02,South,Technology,Accessories,Machines Model 9 (Tec),4,107.06,428.24,133.39,0.0,CUST-1240,2019-10-01,0.31148421445918173
ORD-100477,2020-02-01,South,Technology,Phones,Bookcases Model 6 (Fur),5,76.66,383.3,60.2,0.0,CUST-1261,2020-02-01,0.15705713540307853
ORD-100478,2020-07-27,Central,Technology,Machines,Binders Model 9 (Off),5,286.71,1433.55,-121.91,0.1,CUST-1185,2020-07-01,-0.0850406333926267
ORD-100479,2020-04-18,East,Technology,Accessories,Bookcases Model 3 (Fur),5,379.03,1895.15,102.71,0.05,CUST-1090,2020-04-01,0.05419623776482072
ORD-100480,2019-02-21,East,Furniture,Bookcases,Paper Model 2 (Off),2,359.74,719.48,-32.88,0.15,CUST-1313,2019-02-01,-0.04569967198532274
ORD-100481,2018-01-07,East,Furniture,Tables,Art Model 2 (Off),3,180.96,542.88,-6.83,0.0,CUST-1370,2018-01-01,-0.012581049218980254
ORD-100482,2019-01-21,Central,Technology,Phones,Copiers Model 7 (Tec),2,462.3,924.6,84.54,0.0,CUST-1148,2019-01-01,0.09143413367942894
ORD-100483,2020-04-05,South,Office Supplies,Paper,Tables Model 7 (Fur),6,24.79,148.74,45.94,0.1,CUST-1392,2020-04-01,0.308861099905876
ORD-100484,2020-07-23,Central,Office Supplies,Paper,Binders Model 9 (Off),4,40.67,162.68,44.5,0.0,CUST-1104,2020-07-01,0.2735431522006393
ORD-100485,2020-11-10,Central,Furniture,Chairs,Storage Model 3 (Off),7,141.5,990.5,197.64,0.05,CUST-1000,2020-11-01,0.1995355880868248
ORD-100486,2019-04-04,Central,Furniture,Bookcases,Chairs Model 9 (Fur),4,45.25,181.0,36.96,0.05,CUST-1308,2019-04-01,0.2041988950276243
ORD-100487,2020-03-29,Central,Office Supplies,Paper,Paper Model 8 (Off),6,42.86,257.16,63.55,0.0,CUST-1383,2020-03-01,0.24712241406128477
ORD-100488,2019-08-22,South,Technology,Machines,Binders Model 6 (Off),3,534.39,1603.17,350.16,0.1,CUST-1089,2019-08-01,0.21841726080203597
ORD-100489,2019-10-23,West,Furniture,Tables,Chairs Model 6 (Fur),3,134.6,403.8,55.66,0.0,CUST-1185,2019-10-01,0.13784051510648834
ORD-100490,2018-08-30,South,Technology,Machines,Tables Model 10 (Fur),6,379.74,2278.44,-66.65,0.0,CUST-1119,2018-08-01,-0.029252470988922245
ORD-100491,2018-08-29,East,Technology,Machines,Tables Model 5 (Fur),4,21.62,86.48,-5.59,0.0,CUST-1011,2018-08-01,-0.06463922294172063
ORD-100492,2019-04-23,West,Furniture,Bookcases,Phones Model 10 (Tec),3,5.0,15.0,3.52,0.0,CUST-1258,2019-04-01,0.23466666666666666
ORD-100493,2018-02-01,Central,Technology,Copiers,Binders Model 7 (Off),7,215.14,1505.98,228.87,0.0,CUST-1223,2018-02-01,0.15197412980252062
ORD-100494,2019-01-04,East,Furniture,Furnishings,Furnishings Model 6 (Fur),6,439.69,2638.14,608.94,0.15,CUST-1181,2019-01-01,0.23082171529941553
ORD-100495,2020-01-14,East,Office Supplies,Storage,Tables Model 10 (Fur),1,13.73,13.73,3.12,0.0,CUST-1100,2020-01-01,0.22723962126729788
ORD-100496,2019-03-19,East,Furniture,Bookcases,Art Model 4 (Off),5,473.47,2367.35,315.71,0.15,CUST-1135,2019-03-01,0.13336008617230236
ORD-100497,2018-06-30,East,Office Supplies,Paper,Chairs Model 8 (Fur),6,69.61,417.66,146.44,0.05,CUST-1187,2018-06-01,0.350620121630034
ORD-100498,2019-05-27,Central,Office Supplies,Art,Phones Model 10 (Tec),3,63.72,191.16,50.98,0.0,CUST-1242,2019-05-01,0.2666875915463486
ORD-100499,2018-05-20,East,Furniture,Bookcases,Phones Model 3 (Tec),2,42.65,85.3,12.13,0.05,CUST-1336,2018-05-01,0.1422039859320047
ORD-100500,2019-11-13,West,Technology,Accessories,Tables Model 8 (Fur),2,596.91,1193.82,129.43,0.0,CUST-1375,2019-11-01,0.10841667923137492
ORD-100501,2018-01-30,South,Technology,Accessories,Furnishings Model 10 (Fur),3,351.17,1053.51,144.89,0.05,CUST-1161,2018-01-01,0.13753073060530985
ORD-100502,2019-03-08,South,Technology,Accessories,Furnishings Model 5 (Fur),7,499.99,3499.93,525.34,0.0,CUST-1281,2019-03-01,0.15010014486004009
ORD-100503,2019-09-11,Central,Furniture,Chairs,Bookcases Model 7 (Fur),3,173.62,520.86,6.49,0.05,CUST-1111,2019-09-01,0.012460162039703567
ORD-100504,2018-01-30,East,Technology,Accessories,Tables Model 8 (Fur),4,460.69,1842.76,144.96,0.0,CUST-1365,2018-01-01,0.0786646117779852
ORD-100505,2019-12-05,West,Furniture,Tables,Accessories Model 8 (Tec),3,5.0,15.0,3.52,0.0,CUST-1073,2019-12-01,0.23466666666666666
ORD-100506,2018-05-29,Central,Technology,Copiers,Chairs Model 9 (Fur),4,427.73,1710.92,276.51,0.05,CUST-1257,2018-05-01,0.16161480373132583
ORD-100507,2019-05-21,West,Furniture,Chairs,Storage Model 7 (Off),10,278.23,2782.3,380.22,0.0,CUST-1256,2019-05-01,0.13665672285519176
ORD-100508,2018-02-25,East,Office Supplies,Paper,Furnishings Model 10 (Fur),3,69.43,208.29,79.0,0.05,CUST-1309,2018-02-01,0.3792788900091219
ORD-100509,2019-02-20,West,Office Supplies,Paper,Copiers Model 7 (Tec),3,18.61,55.83,9.82,0.05,CUST-1037,2019-02-01,0.17589109797599858
ORD-100510,2018-08-20,East,Technology,Phones,Binders Model 1 (Off),7,690.55,4833.85,344.58,0.0,CUST-1196,2018-08-01,0.07128479369446714
ORD-100511,2018-12-24,West,Furniture,Furnishings,Art Model 5 (Off),3,165.77,497.31,-11.01,0.0,CUST-1010,2018-12-01,-0.022139108403209266
ORD-100512,2020-04-13,West,Technology,Machines,Furnishings Model 9 (Fur),2,693.12,1386.24,183.28,0.0,CUST-1290,2020-04-01,0.13221375807940905
ORD-100513,2019-02-20,South,Technology,Copiers,Storage Model 2 (Off),2,719.66,1439.32,-47.98,0.0,CUST-1361,2019-02-01,-0.03333518606008393
ORD-100514,2020-04-03,South,Technology,Accessories,Storage Model 4 (Off),5,404.37,2021.85,803.27,0.05,CUST-1142,2020-04-01,0.3972945569651557
ORD-100515,2020-06-29,South,Furniture,Tables,Furnishings Model 3 (Fur),5,354.76,1773.8,262.34,0.0,CUST-1098,2020-06-01,0.14789716991769083
ORD-100516,2018-10-04,West,Office Supplies,Storage,Furnishings Model 8 (Fur),6,62.54,375.24,28.23,0.0,CUST-1154,2018-10-01,0.07523185161496643
